ship_node_org_cd,ship_node_org_nm,item_type,sort_flg,NEXT_GEN_FLAG,IP_Flag,fulmnt_channel,sales_qty
29706407,Synnex Corporation - Fremont CA,1P,Others,OTHER,Others,FC,2
8813002,XL PARTS LLC-DALLAS-TX-2,1P,Others,OTHER,Others,FC,2128
62832631,DELTICOM NORTH AMERICA INC-Sacramento-CA-31,1P,Others,OTHER,Others,FC,40
61454216,SIMPLE TIRE LLC-Central Point-OR-a99bb005-0b10-4448-be6f-25b02f516c6f,1P,Others,OTHER,Others,FC,230
83559269,Carrolls LLC - Albuquerque NM,1P,Others,OTHER,Others,FC,48
416732,Oceanstar Design Group Inc - Chino CA,1P,Others,OTHER,Others,FC,348
467845,A And D Engineering Inc - Duluth GA,1P,Others,OTHER,Others,FC,72
86207196,"ALVANTOR INDUSTRY CO., LTD.-Savannah-GA-4019664c-b933-47f7-9481-d40a6cf251c5",1P,Others,OTHER,Others,FC,1
87358,XTREME APPAREL INC-Hardeeville-SC-73e7d439-f63b-4dcd-af56-b196475649eb,1P,Others,OTHER,Others,FC,1
77047,2100377 Ont Inc - Niagara Falls NY,1P,Others,OTHER,Others,FC,54
67849505,Medline Industries Inc - Tracy CA,1P,Others,OTHER,Others,FC,850
36001,HOMEZONE INTERNATIONAL CORPORA-Ontario-CA-16ed1902-db57-451f-a02a-db803a42f74c,1P,Others,OTHER,Others,FC,4
42668904,"Foamtex, LLC-Grand Prairie-TX-4",1P,Others,OTHER,Others,FC,30
8302,PHL1s Bethlehem FC 7356,1P,Sort,OTHER,Others,DFS,254
11511106,"Easyhome Co., Ltd.-Westampton-NJ-e7073837-e558-4508-844c-c69601d1ed8c",1P,Others,OTHER,Others,FC,284
152009,Ita-Med Co - Hayward CA,1P,Others,OTHER,Others,FC,126
6418404,EVERGRACE HOME INC-Fontana-CA-4,1P,Others,OTHER,Others,FC,27
10547436,39F Inc-Savannah-GA-13895669-7fb9-4f0e-8fa6-cfdebd3729fa,1P,Others,OTHER,Others,FC,34
12749505,KUKA (HK) E-COMMERCE LIMITED-Elkton-MD-34f972f2-ee4b-4de2-bc90-2f8788c1a8c3,1P,Others,OTHER,Others,FC,2
6020201,Vf Jeanswear Limited Partnersh - Seminole OK,1P,Others,OTHER,Others,FC,49925
54056002,Vangoddy Inc - Chino CA,1P,Others,OTHER,Others,FC,359
52725479,GOODYEAR TIRE & RUBBER CO-Alcoa-TN-77,1P,Others,OTHER,Others,FC,1112
62832629,DELTICOM NORTH AMERICA INC-Phoenix-AZ-29,1P,Others,OTHER,Others,FC,190
796292,Harvest Victory LTD - Pico Rivera CA,1P,Others,OTHER,Others,FC,118
8841630,"LETTOI, LLC-Rincon-GA-19a7bf67-8731-4451-ac6b-e9f3a15face0",1P,Others,OTHER,Others,FC,4
6284,MCO1s Davenport FC 7853,1P,Sort,OTHER,IP,FC,1315390
83559264,Carrolls LLC - Springfield MO,1P,Others,OTHER,Others,FC,272
59974,Care Apparel Inc - Pulaski TN,1P,Others,OTHER,Others,FC,7
8989502,Gymax LLC-Romeoville-IL-2,1P,Others,OTHER,Others,FC,48
8304749,Miruo Mirror Inc-Houston-TX-49,1P,Others,OTHER,Others,FC,66
10218902,Beacon Products LLC-Henderson-NV-122353b2-787f-42b8-ab6c-c2f146dbb7c5,1P,Others,OTHER,Others,FC,32
26512314,Land N Sea Distributing Inc - Grand Rapids MN,1P,Others,OTHER,Others,FC,76
63360506,Comptree Inc - Fontana CA,1P,Others,OTHER,Others,FC,109
4311,SLC1 Salt Lake City UT FC 6749,1P,Others,OTHER,Others,FC,99986
430487,ML Imports Inc.-rancho cucamonga-CA-1,1P,Others,OTHER,Others,FC,6425
42823504,RENFRO CORPORATION-Mount Airy-NC-4,1P,Others,OTHER,Others,FC,1235
88004,Phoenix Decor LLC-Bolivar-MO-1,1P,Others,OTHER,Others,FC,8
4044009,Wise Tiger LLC-El Monte-CA-0939c41b-7245-4cfa-86ab-2be2654e2ecb,1P,Others,OTHER,Others,FC,519
47482195,ON DEMAND TIRES LLC-Mogadore-OH-9acc7f77-e965-4fb4-b546-f4ae8436a930,1P,Others,OTHER,Others,FC,1166
8306,PHL2n Bethlehem FC 7422,WFS,Others,OTHER,IP,FC,9
36805,Yangtze International Trading - Windermere FL,1P,Others,OTHER,Others,FC,382
12620004,VANGLE INC.-Ontario-CA-cd518f00-7d07-48a6-ae19-5cc49cf5a1c6,1P,Others,OTHER,Others,FC,20
238022,Willert Home Products Inc - Saint Louis MO,1P,Others,OTHER,Others,FC,2713
9228301,Sunny Distributor Inc - Hacienda Heights CA,1P,Others,OTHER,Others,FC,541
10108356,Gewnee LLC-Atlanta-GA-1ef12125-b2ac-471b-9e6e-d1414baf4afe,1P,Others,OTHER,Others,FC,359
31669,Gold Wing Trading Inc - Los Angeles CA,1P,Others,OTHER,Others,FC,3257
7772902,AP 51 LLC-Garden Grove-CA-2,1P,Others,OTHER,Others,FC,168
539163,Wax Works Inc - Owensboro KY,1P,Others,OTHER,Others,FC,632
4620103,District Photo Inc - Louisville KY,1P,Others,OTHER,Others,FC,5696
83559247,Carrolls LLC - New Berlin WI,1P,Others,OTHER,Others,FC,264
409980,Floortex Usa LLC - Murfreesboro TN,1P,Others,OTHER,Others,FC,103
100749,Citypets (us) LLC-Grantsville-MD-5bc769d1-8407-4574-b7fc-4055efb69938,1P,Others,OTHER,Others,FC,29
12749507,KUKA (HK) E-COMMERCE LIMITED-Houston-TX-fa84e423-eebf-455c-bc79-052f6edfe8e2,1P,Others,OTHER,Others,FC,4
43127684,Cofree-Duluth-GA-38428eca-9790-4474-921e-a200e64a4ae2,1P,Others,OTHER,Others,FC,2
29706404,Synnex Corporation - Romeoville IL,1P,Others,OTHER,Others,FC,3
62832622,DELTICOM NORTH AMERICA INC-Barberton-OH-22,1P,Others,OTHER,Others,FC,1819
51755,Kms Inc - Wichita KS,1P,Others,OTHER,Others,FC,191
242206,Doskocil Mfg Co Inc - Arlington TX,1P,Others,OTHER,Others,FC,1274
224543,Generac Power Systems - Edgerton WI,1P,Others,OTHER,Others,FC,1
4721406,KING OF THE FOREST LLC-Chino Hills-CA-efbebd40-b46a-42e7-92d7-083d8b216e19,1P,Others,OTHER,Others,FC,1
71664,Waymore LLC - Carson CA,1P,Others,OTHER,Others,FC,177
11511126,"Easyhome Co., Ltd.-Pooler-GA-00f64bd0-776b-4f6b-8bdd-d8a455d96eb2",1P,Others,OTHER,Others,FC,532
1525528,Liquor Villa - Hurst,1P,Others,OTHER,Others,FC,67
689307,DGL GROUP LTD-Bloomington-CA-7,1P,Others,OTHER,Others,FC,2
267911,Garmin International Inc - Olathe KS,1P,Others,OTHER,Others,FC,970
7669104,"B&B Goods, Inc.-Hebron-IN-4",1P,Others,OTHER,Others,FC,5379
730804,Schlage Lock Company - Olathe KS,1P,Others,OTHER,Others,FC,207
42535107,SIMPLE TIRE LLC-DeKalb-IL-7,1P,Others,OTHER,Others,FC,4
1523577,Casa Dulce Dulceria - San Antonio,1P,Others,OTHER,Others,FC,111
270678,Pets First - Elizabethport NJ,1P,Others,OTHER,Others,FC,1037
17870003,Sp Richards Co - Coppell TX,1P,Others,OTHER,Others,FC,2162
1525483,BIG BOTTLE LIQUOR STORE - Katy,1P,Others,OTHER,Others,FC,31
9709305,"HOMEANGEL, LLC-Jurupa Valley-CA-5",1P,Others,OTHER,Others,FC,29
42149202,Shurtech Brands LLC - Avon OH,1P,Others,OTHER,Others,FC,1444
47482231,ON DEMAND TIRES LLC-Poca-WV-c211bc2c-8756-428e-befb-3a20c6355b17,1P,Others,OTHER,Others,FC,488
43127676,Cofree-Fontana-CA-1f3ed553-71a5-4e5e-8e73-a7356a281b43,1P,Others,OTHER,Others,FC,39
63431402,Hyper Bicycles Inc - Pooler GA,1P,Others,OTHER,Others,FC,22
20526303,Fossil Partners Lp - Dallas-FW,1P,Others,OTHER,Others,FC,4
3308103,ZAK DESIGNS INC-Spokane-WA-2,1P,Others,OTHER,Others,FC,475
5682702,Airflex5d LLC - Westminster MD,1P,Others,OTHER,Others,FC,5
12409725,Garage Hub LLC-Exeter-PA-2ef77ff6-5e57-4b50-82c4-451eb28dba48,1P,Others,OTHER,Others,FC,746
1523695,Frudeco Bakery - Miami,1P,Others,OTHER,Others,FC,1
12569706,Weer Home Inc.-Ontario-CA-8f35f876-9040-48c8-8d55-5d3484315995,1P,Others,OTHER,Others,FC,1027
61454283,SIMPLE TIRE LLC-Seville-OH-4a976d02-521d-4d65-a45f-a1368e7df41a,1P,Others,OTHER,Others,FC,2965
101491,Subsonic Inc.-Dallas-TX-1,1P,Others,OTHER,Others,FC,3
42599005,Mayto LLC-Arcadia-CA-5,1P,Others,OTHER,Others,FC,777
79721203,Mozaic Company - Arlington TX,1P,Others,OTHER,Others,FC,69
72163205,Tire Outlet Direct - Fort Lauderdale FL,1P,Others,OTHER,Others,FC,11
29706411,SYNNEX CORPORATION-Columbus-OH-10,1P,Others,OTHER,Others,FC,30
6533503,"HOMEWERKS WORLDWIDE, LLC-Libetyville-IL-3",1P,Others,OTHER,Others,FC,4
62832663,DELTICOM NORTH AMERICA INC-Freeport-NY-63,1P,Others,OTHER,Others,FC,1290
631963,Electronic Express - 631963 - MP,1P,Others,OTHER,Others,FC,2473
9339827,Nexware E-Commerce LLC-Fontana-CA-49bb1814-e224-43ed-82a6-3318c0f3b403,1P,Others,OTHER,Others,FC,17
55765303,MELE JEWELRY BOX CORPORATION-Depew-NY-3,1P,Others,OTHER,Others,FC,4
42535166,SIMPLE TIRE LLC-ALBANY-NY-05940be9-ca6d-4385-ba57-be4b6c227af9,1P,Others,OTHER,Others,FC,4
8943317,IDEA NUOVA INC-Tamaqua-PA-bc159004-0dd5-4e5d-849e-1c062815a76f,1P,Others,OTHER,Others,FC,2
437023,Kennedy International Inc - Old Bridge NJ,1P,Others,OTHER,Others,FC,9923
6638804,Dollar And Plus LLC - City Of Industry CA,1P,Others,OTHER,Others,FC,106
61454285,SIMPLE TIRE LLC-Prestonsburg-KY-04a84869-d42b-478d-a682-1d3e32e6c175,1P,Others,OTHER,Others,FC,651
469416,Ems Mind Reader LLC - Ontario CA,1P,Others,OTHER,Others,FC,1733
22381,Accutime Watch Corp - Linden NJ,1P,Others,OTHER,Others,FC,28
21736402,Peg Perego Usa Inc - Fort Wayne IN DC 2,1P,Others,OTHER,Others,FC,423
1523843,Secret Garden Flower Shop - Chicago,1P,Others,OTHER,Others,FC,3
12620007,VANGLE INC.-Katy-TX-d6fdbddb-c973-4128-9447-9d83722d48c1,1P,Others,OTHER,Others,FC,3
83912615,YAHEE TECHNOLOGIES CORP-Lakeland-FL-46c29228-2f50-434c-9504-72b7ed62490a,1P,Others,OTHER,Others,FC,507
86207132,"ALVANTOR INDUSTRY CO., LTD.-Ontario-CA-a372de4c-c347-43f9-902f-7fadea34afa4",1P,Others,OTHER,Others,FC,71
7170502,I-Drink Products Inc - Ann Arbor MI,1P,Others,OTHER,Others,FC,4
4494558,C&Q INTERNATIONAL CORP-Lithia Springs-GA-30867b64-546a-4801-99ba-75b53334b3e2,1P,Others,OTHER,Others,FC,1519
63360513,COMPTREE INC-Grand Prairie-TX-13,1P,Others,OTHER,Others,FC,1609
42535186,SIMPLE TIRE LLC-NORTH CHARLESTON-SC-cb67196e-24b2-4210-8dc2-2f86b00bb757,1P,Others,OTHER,Others,FC,61
42535119,SIMPLE TIRE LLC-Latrobe-PA-19,1P,Others,OTHER,Others,FC,44
74944502,GSI HOMESTYLES INC-OAKWOOD-GA-2,1P,Others,OTHER,Others,FC,113
11834602,"Golden Bull Marketing, LLC-Summerville-SC-76b968fe-97ad-4fb5-904c-4b2466326de0",1P,Others,OTHER,Others,FC,411
42599004,Mayto LLC-Burlington-NJ-4,1P,Others,OTHER,Others,FC,831
57238,British Knights Na LLC - Redlands CA,1P,Others,OTHER,Others,FC,6
75937403,"HEALERS PETCARE, INC-Vancouver-WA-f28c4b75-323e-4150-a4be-45a1797fbf50",1P,Others,OTHER,Others,FC,9
655541,Better Life Technology LLC - Emporia KS,1P,Others,OTHER,Others,FC,56
46749102,Revman International Inc - Spartanburg SC,1P,Others,OTHER,Others,FC,2
83692403,Crown Mark Inc - High Point NC,1P,Others,OTHER,Others,FC,37
342600,Solar Group The - Taylorsville MS,1P,Others,OTHER,Others,FC,6
63614506,AMALGAMATED TEXTILES USA INC-Midway-GA-6,1P,Others,OTHER,Others,FC,2889
42560702,Toswin LLC-Cranbury-NJ-2,1P,Others,OTHER,Others,FC,300
51663204,INTERMOUNTAIN DISTRIBUTION CEN-Phillipsburg-NJ-9a813f4e-ac5b-4805-9032-e9f0c3c5ce7c,1P,Others,OTHER,Others,FC,711
7242203,SENSIO INC-Middletown-PA-07ac50a4-c61b-4434-96d4-073b1f406afa,1P,Others,OTHER,Others,FC,1906
5624002,Royal Gourmet Corp - Houston TX,1P,Others,OTHER,Others,FC,257
42535151,SIMPLE TIRE LLC-ORLANDO-FL-42d2a1d9-4625-4e97-9d20-14335a142faf,1P,Others,OTHER,Others,FC,467
446620,Alliance Entertainment LLC - Shepherdsville KY,1P,Others,OTHER,Others,DFS,1
11511141,"Easyhome Co., Ltd.-Commerce-CA-d3ee7eda-1d21-42a7-998f-1327a25371a9",1P,Others,OTHER,Others,FC,165
42535184,SIMPLE TIRE LLC-WILMINGTON-NC-320f08bc-0da4-4996-9a2d-bb2a13f39a20,1P,Others,OTHER,Others,FC,66
62832636,DELTICOM NORTH AMERICA INC-Hartford-CT-36,1P,Others,OTHER,Others,FC,114
86207184,"ALVANTOR INDUSTRY CO., LTD.-FLORENCE-NJ-20850d56-5750-4f00-a92f-4bb5f08716fc",1P,Others,OTHER,Others,FC,12
50126331,"BACK TO THE ROOTS, INC.-Saint Paul-MN-d181bce8-6933-4595-9d0b-2c086fc88202",1P,Others,OTHER,Others,FC,9
428460,Cosiest Inc-Dayton-NJ-eb7a2dce-4873-4a68-baf9-510c4955f5cb,1P,Others,OTHER,Others,FC,7
901145,Cricut Inc - Chino CA,1P,Others,OTHER,Others,FC,1879
263434,Hodedah Import Inc - Hamilton NJ,1P,Others,OTHER,Others,FC,513
17870005,Sp Richards Co - Earth City MO,1P,Others,OTHER,Others,FC,4984
12409728,Garage Hub LLC-Ocoee-FL-c2bc9572-d44c-4d3a-9f89-b24bc5974365,1P,Others,OTHER,Others,FC,136
5845303,Bissell Intl Trading Co Bv - Elwood IL,1P,Others,OTHER,Others,FC,1116
93655,"K1 International Group, LLC-Miami-FL-1",1P,Others,OTHER,Others,FC,45
8245732,"SOPHIO, LLC-Syracuse-NY-c2a02bd9-8d88-4fc0-9224-e50ef9cb0a99",1P,Others,OTHER,Others,FC,3642
17870001,Sp Richards Co - Jessup MD,1P,Others,OTHER,Others,FC,4383
4716311,SUBRTEX HOUSEWARE INC-Burlington-NJ-edbbab97-d8b8-44f9-94d5-1a7b2b86dac6,1P,Others,OTHER,Others,FC,420
62832673,DELTICOM NORTH AMERICA INC-Houston-TX-73,1P,Others,OTHER,Others,FC,79
633362,Maxx Group LLC - Camarillo CA,1P,Others,OTHER,Others,FC,291
4044008,Wise Tiger LLC-Grand Prairie-TX-359e00ac-875a-4721-86e5-2239138eec42,1P,Others,OTHER,Others,FC,90
4178303,Shelterlogic Corp - Fontana CA DC1,1P,Others,OTHER,Others,FC,1
3937,SMF1n Sacramento CA FC 4027,WFS,Others,OTHER,Others,FC,189793
61454273,SIMPLE TIRE LLC-Oak Park-MI-c1b8cbed-7d69-4731-b6b8-b0f41edd4f35,1P,Others,OTHER,Others,FC,777
43192819,Gerojo LLC-Bloomingdale-GA-ffc4a34c-f1c4-4b15-9ceb-0e7a9ab34bf3,1P,Others,OTHER,Others,FC,2
264302,JIMMYS COOKIES LLC-Moonachie-NJ-9f50fb0e-f60e-48c7-8a57-fd39fcee2868,1P,Others,OTHER,Others,FC,216
67543902,Lifetime Brands Inc - Trenton NJ,1P,Others,OTHER,Others,FC,5544
546234,Hal Leonard LLC - Winona MN,1P,Others,OTHER,Others,FC,104
61454243,SIMPLE TIRE LLC-Dallas-TX-b90d6142-d300-47bb-8604-51f550c3b035,1P,Others,OTHER,Others,FC,1893
86207104,"ALVANTOR INDUSTRY CO., LTD.-Fife-WA-548c195b-8a63-43ee-8b9f-7c5e111a2c32",1P,Others,OTHER,Others,FC,1083
1525534,11945 Barwood Bend Dr suite c - Houston,1P,Others,OTHER,Others,FC,3
9850905,Coats And Clark Inc - Albany GA DC 3,1P,Others,OTHER,Others,FC,28131
614211,Kingston Brass Inc - Chino CA,1P,Others,OTHER,Others,FC,1317
258142,Adamax Inc - San Leandro CA,1P,Others,OTHER,Others,FC,363
634709,Boahaus LLC - Houston TX,1P,Others,OTHER,Others,FC,153
7679710,FLASHVIN LTD-Chino-CA-723dccc4-d79a-43f9-9525-d80b7350d8db,1P,Others,OTHER,Others,FC,129
52725478,GOODYEAR TIRE & RUBBER CO-Theodore-AL-76,1P,Others,OTHER,Others,FC,911
6468,MCO2n Davenport FC 8905,1P,Others,OTHER,IP,FC,1525
498456,Marina Alexia LLC - Kent WA,1P,Others,OTHER,Others,FC,120
12940602,RESPAWN LLC-Elkhorn-WI-c3f8d635-603c-4d97-9e99-97249c1145a7,1P,Others,OTHER,Others,FC,18
7082725,SIMONFURNITURE INTERNATIONAL I-Bordentown-NJ-126314c0-6d6a-424b-85b0-f9480940f4db,1P,Others,OTHER,Others,FC,10
63360502,Comptree Inc - Walnut CA,1P,Others,OTHER,Others,FC,30
429718,"Jewelry Made By Me, LLC-Champaign-IL-0a1f59ad-2bd9-4686-acf0-d73b54448a87",1P,Others,OTHER,Others,FC,3
659151,"C Knapp Sales, Inc.-659151-MP",1P,Others,OTHER,Others,FC,3
72142206,Integrated Supply Network LLC - Lakeland FL,1P,Others,OTHER,Others,FC,59
44996204,Ashley Furniture Industries I - Ecru MS,1P,Others,OTHER,Others,FC,48
1525353,Aunt Jenn's Tea & Spice Shop - Wilton Manors,1P,Others,OTHER,Others,FC,1
43430803,Sandusky Lee Corporation - Littletown PA,1P,Others,OTHER,Others,FC,24
42535157,SIMPLE TIRE LLC-ROCHESTER-NY-30411680-6e5e-4c90-9efa-ae85209d485b,1P,Others,OTHER,Others,FC,157
743351,Oscar Wilson Engines And Parts - Ofallon MO,1P,Others,OTHER,Others,FC,201
10547433,39F Inc-Ontario-CA-3d80f960-9483-4a5d-8fdd-a5b556540004,1P,Others,OTHER,Others,FC,23
5410103,Teamson Us Inc - Rancho Dominguez CA,1P,Others,OTHER,Others,FC,87
86207187,"ALVANTOR INDUSTRY CO., LTD.-Atlanta-GA-2a0de8ae-ff05-4e08-8d07-df58c0bd33cc",1P,Others,OTHER,Others,FC,678
4225,PHL4n Shippensburg PA 4300,1P,Others,OTHER,IP,FC,649
83559258,Carrolls LLC - San Jose CA,1P,Others,OTHER,Others,FC,130
258254,Hives And Honey Inc - Dallas TX,1P,Others,OTHER,Others,FC,330
43192806,Gerojo LLC-Lithia Springs-GA-6,1P,Others,OTHER,Others,FC,35
8841627,"LETTOI, LLC-Houston-TX-ad6abb0a-73ca-4b5c-9f62-850334da30ce",1P,Others,OTHER,Others,FC,2
43048705,ML Imports Inc.-Edison-NJ-1e393dd3-5bd6-4992-8c94-83ee8b2d3ffe,1P,Others,OTHER,Others,FC,7808
543426,American Future Technology - La Puente CA,1P,Others,OTHER,Others,FC,7
5353534,THE SCOTTS MIRACLE-GRO COMPANY-Oxford-PA-5ba84af6-21a3-4f52-b908-94a7dd5038c6,1P,Others,OTHER,Others,FC,1
31051,PHX1 Glendale AZ 3108,1P,Sort,OTHER,IP,FC,175217
258462,Megagoods Inc - Santa Clarita CA,1P,Others,OTHER,Others,FC,7191
105999,Classic Accessories LLC - Kent WA,1P,Others,OTHER,Others,FC,299
12352202,"Linus Technology, Inc.-Ormond Beach-FL-be406298-c71c-427f-9d00-f118c97b4336",1P,Others,OTHER,Others,FC,693
428616,"CCS Switch, LLC-Portland-OR-b3531e79-ff7a-47b0-a72a-66ffc39cbca0",1P,Others,OTHER,Others,FC,6
55482105,Brand Network Inc The - Long Beach CA,1P,Others,OTHER,Others,FC,7
1523609,Camila's Beauty Supply,1P,Others,OTHER,Others,FC,6
60695411,PEGASUS HOME FASHIONS INC.-Denmark-SC-c8949e92-a687-45fb-a348-87a81abee549,1P,Others,OTHER,Others,FC,147
4178305,Shelterlogic Corp - Breese IL,1P,Others,OTHER,Others,FC,43
74701302,Techko Kobot Inc - Irvine CA,1P,Others,OTHER,Others,FC,10
75507403,ST JAMES HOME INC-Ontario-CA-3,1P,Others,OTHER,Others,FC,4
61454261,SIMPLE TIRE LLC-Beresford-SD-f8f817b0-d8a6-4d4e-8d2d-d4db3e98d299,1P,Others,OTHER,Others,FC,549
738633,Great Lakes Dart Mfg Inc - Muskego WI,1P,Others,OTHER,Others,FC,226
47482209,ON DEMAND TIRES LLC-Ocala-FL-0d1472a0-9267-4d5c-b625-e048fc9f05b5,1P,Others,OTHER,Others,FC,638
42535142,SIMPLE TIRE LLC-Sacramento-CA-371ab6b8-d682-4ebd-b4e5-f62dc43a6380,1P,Others,OTHER,Others,FC,125
517482,Timex Group Usa Inc - Plainfield IN,1P,Others,OTHER,Others,FC,925
53337502,Standard Sales Inc - Jeffersonville IN,1P,Others,OTHER,Others,FC,29
8845304,BABY DELIGHT INC.-San Bernardino-CA-4,1P,Others,OTHER,Others,FC,1
54018204,Everflow Supplies Inc - Arlingtton TX,1P,Others,OTHER,Others,FC,10
47048409,Innocor Inc - Auburn IN,1P,Others,OTHER,Others,FC,18
54447102,BEST SELLING HOME DECOR LLC-Savannah-GA-2,1P,Others,OTHER,Others,FC,2190
17870029,Sp Richards Co - Salt Lake City UT,1P,Others,OTHER,Others,FC,2002
10547432,39F Inc-Fontana-CA-6ac302bb-70a6-4600-9558-afd67ec8f418,1P,Others,OTHER,Others,FC,3
47482132,ON DEMAND TIRES LLC-Spokane Valley-WA-9c7c8bd0-5c9e-41f3-ab6a-4463b753397a,1P,Others,OTHER,Others,FC,91
43192802,Gerojo LLC-Azusa-CA-f1c17283-53c9-4d1d-a61e-887b78db7df9,1P,Others,OTHER,Others,FC,99
11511121,"Easyhome Co., Ltd.-Ontario-CA-4a4ec2e7-f28c-4bbf-8986-be5c11ac6c27",1P,Others,OTHER,Others,FC,97
10108314,Gewnee LLC-RINCON-GA-14,1P,Others,OTHER,Others,FC,31
535542,Greenes Fence Company Inc - Solon OH,1P,Others,OTHER,Others,FC,54
3246913,Hudson&Canal Corp.-Savannah-GA-13,1P,Others,OTHER,Others,FC,1
3843810,INGRAM BOOK GROUP LLC-Chambersburg-PA-e5c15a58-bcb7-487b-8305-608e3b0854f2,1P,Others,OTHER,Others,FC,15186
43127693,Cofree-sugarland-TX-ff7843d0-35d1-4f1a-b084-7226c6f5d10b,1P,Others,OTHER,Others,FC,1057
45199701,Outdoor Cap Co Inc - Bentonville AR,1P,Others,OTHER,Others,FC,41
451336,UNITED LEGWEAR CO LLC-Rialto-CA-1,1P,Others,OTHER,Others,FC,9
90171,"Homelegance, Inc.-Fremont-CA-1",1P,Others,OTHER,Others,FC,18
10547427,39F Inc-Dayton-NJ-a553743d-fa37-4215-b276-3d79e3c4d045,1P,Others,OTHER,Others,FC,12
4225,PHL4n Shippensburg PA 4300,1P,Others,OTHER,Others,FC,143755
47482162,ON DEMAND TIRES LLC-Tulsa-OK-87dce0fd-4679-4092-a003-36a43f660053,1P,Others,OTHER,Others,FC,1793
4494514,C&Q INTERNATIONAL CORP-Ontario-CA-14,1P,Others,OTHER,Others,FC,431
47482143,ON DEMAND TIRES LLC-Irwindale-CA-410b6cc2-a2b6-4400-8324-8bce92c4a57f,1P,Others,OTHER,Others,FC,248
61454298,SIMPLE TIRE LLC-Ocala-FL-f7222831-6437-47ba-be7f-74c932ae8e93,1P,Others,OTHER,Others,FC,1016
65974102,In Mocean Group LLC - North Brunswick NJ,1P,Others,OTHER,Others,FC,164
151761,Badger Basket Co - Edgar WI,1P,Others,OTHER,Others,FC,1256
3225904,Enterprise Technoflex ESR Inc.-CHAMPLAIN-NY-4,1P,Others,OTHER,Others,FC,3
1525473,Sweeneys Liquor - Davie,1P,Others,OTHER,Others,FC,41
91767,"Mr. Brands, LLC-LEBANON-PA-1",1P,Others,OTHER,Others,FC,21
86207178,"ALVANTOR INDUSTRY CO., LTD.-West Sacramento-CA-4b47f33b-8e4b-4f5d-8f7e-2eded28a1f24",1P,Others,OTHER,Others,FC,12
11511111,"Easyhome Co., Ltd.-Fontana-CA-f4401974-96ca-4cea-b033-5635ab2659c6",1P,Others,OTHER,Others,FC,50
14309409,IMPRESO INC-Addison-IL-4,1P,Others,OTHER,Others,FC,3
4270,MEM1 Olive Branch MS FC 4301,WFS,Sort,OTHER,Others,FC,520286
11266404,SAKAR INTERNATIONAL INC-Riverside-CA-3,1P,Others,OTHER,Others,FC,1590
47517,Brooklyn Bedding LLC - Phoenix AZ,1P,Others,OTHER,Others,FC,623
113318,"COLLIN STREET BAKERY, LLC-Corsicana-TX-ecec2278-e582-421c-8276-5bf61c9e6360",1P,Others,OTHER,Others,FC,186
14309407,IMPRESO INC-Coppell-TX-2,1P,Others,OTHER,Others,FC,37
58434,Wilson Hunt International Ltd - Wheeling IL,1P,Others,OTHER,Others,FC,4094
9718756,Henkey Inc-Flanders-NJ-aa515563-2ddc-462f-a2a8-d2f5575b56c5,1P,Others,OTHER,Others,FC,892
86207125,"ALVANTOR INDUSTRY CO., LTD.-Fontana-CA-8ba899be-ef75-4946-82f3-62176fdc30bd",1P,Others,OTHER,Others,FC,20
66646,Dessurt Corp - Bronx NY,1P,Others,OTHER,Others,FC,24
5624004,Royal Gourmet Corp.-Buford-GA-4,1P,Others,OTHER,Others,FC,631
34098,Flexicore LLC - Holland MI,1P,Others,OTHER,Others,FC,646
420604,EPOCH EVERLASTING PLAY LLC-Savannah-GA-1,1P,Others,OTHER,Others,FC,1655
210123,Milestone Av Technologies - Shakopee MN,1P,Others,OTHER,Others,FC,3
7082710,Simonfurniture International Inc-Lakewood-WA-10,1P,Others,OTHER,Others,FC,2
7201128,MACHINEHOME INC-Flanders-NJ-76a91666-a6fd-42f6-abd3-798e4e1483ad,1P,Others,OTHER,Others,FC,3292
4721402,KING OF THE FOREST LLC-pomona-CA-2,1P,Others,OTHER,Others,FC,611
9339826,Nexware E-Commerce LLC-Bordentown-NJ-8bf41095-7671-41bb-a1a6-1d9d2b97deb6,1P,Others,OTHER,Others,FC,3
5968504,ETAN PET SUPPLIES INC-Fontana-CA-4,1P,Others,OTHER,Others,FC,43
47290304,LINON HOME DECOR PRODUCTS INC-Eden-NC-9473e230-8500-4ff3-aba4-1f1a6c46a5e4,1P,Others,OTHER,Others,FC,1704
91155,Conquest Sport Group LLC-Torrance-CA-60827453-bb99-42c0-baa2-d544746f1b7d,1P,Others,OTHER,Others,FC,207
817950,Buy4Easy Inc - Pomona CA,1P,Others,OTHER,Others,FC,1
629771,BabyVision Inc. - 629771 - MP,1P,Others,OTHER,Others,FC,1559
8926404,Chinese American Furniture Fac-East Brunswick-NJ-53b3967b-00c7-40ea-9ac5-2cb69f4b147d,1P,Others,OTHER,Others,FC,85
5974503,NEW VISION INTERNATIONAL INC.-Midway-GA-284c0143-8e25-46b4-b67f-008976cf4528,1P,Others,OTHER,Others,FC,160
17525705,RTA PRODUCTS LLC-Edgerton-KS-3,1P,Others,OTHER,Others,FC,161
9718761,Henkey Inc-Atlanta-GA-b709c702-a526-474d-8a82-a171762088ea,1P,Others,OTHER,Others,FC,33
6985403,AMBERIDE LLC-Rosenberg-TX-d2ab5265-0a5e-46de-b555-f16963277144,1P,Others,OTHER,Others,FC,53
